page_number,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embedding
0,KiwiCare and RegularCare southerncross.co.nz/society Policy document Effective from 22 October 2024,99,11,24.75,"[-2.38754787e-02  2.98207365e-02  3.23614525e-03 -3.29890028e-02
 -2.35712640e-02  1.02284960e-02  2.09665187e-02  4.48284037e-02
  5.79126403e-02  2.84803659e-02  1.19777262e-01 -5.52867018e-02
  1.73619948e-02  8.37698132e-02 -2.52248207e-03 -8.05639476e-02
 -4.13753977e-03 -7.88862410e-04  2.45801359e-02  1.62585229e-02
 -3.28846462e-02  1.67593174e-02  1.81049202e-02  2.80067734e-02
 -3.55508663e-02  8.11950490e-03  1.35145066e-02 -1.63998886e-03
  4.44977395e-02 -1.43587952e-02  5.70603386e-02 -1.00704394e-02
 -3.98223959e-02 -5.16264550e-02  1.82441875e-06 -9.14130243e-04
  7.04235211e-03 -8.44218209e-03 -2.44320910e-02  2.18882039e-02
 -5.55968471e-02 -3.14594880e-02 -2.43499335e-02  3.09832804e-02
  1.90693680e-02  5.69059663e-02  2.61394642e-02  7.39076547e-03
 -7.05375383e-03  2.30293237e-02 -2.25543492e-02 -4.88257129e-03
 -2.85894237e-02 -2.17052940e-02  3.34351719e-03 -1.85351279e-02
 -2.17720307e-02  1.10063283e-02 -4.70029842e-03 -5.01525961e-02
  2.64335964e-02  4.26447876e-02 -4.25127819e-02  3.26984860e-02
  4.98673506e-03  4.62098904e-02  7.16074277e-03 -6.08588383e-02
  2.82794219e-02 -5.73147275e-03  6.48920760e-02  5.61238034e-03
 -2.71124560e-02 -5.82102919e-03 -2.16975659e-02  3.27095576e-02
  1.97806861e-02  6.28934358e-04 -3.20013426e-02 -1.60661172e-02
  1.26815690e-02  2.98378598e-02 -1.65472068e-02 -2.98415609e-02
 -2.59223934e-02  5.36142252e-02  1.01123992e-02  1.24220820e-02
  2.48329211e-02 -2.12727506e-02  7.54729286e-02 -8.65588430e-03
  1.30886156e-02  2.68865451e-02  3.16955782e-02  2.07109121e-03
  3.02920234e-03 -9.63160396e-03  8.01417753e-02 -2.17655059e-02
  1.75653696e-02  1.49456263e-02 -8.89388323e-02  2.21790038e-02
 -6.44165603e-03  2.50559729e-02 -4.57412414e-02 -7.03110173e-02
  2.80787647e-02  8.63115564e-02  3.05031687e-02  2.38923691e-02
  1.21007441e-02 -3.47753800e-02 -2.86647938e-02  1.41458623e-02
 -1.93474803e-03  2.45801248e-02 -3.55134234e-02 -1.79430470e-02
  7.17762783e-02 -6.26726542e-04 -7.78227076e-02  2.98711117e-02
 -1.01967026e-02  8.44154730e-02 -4.53631245e-02  1.92755759e-02
 -4.90483828e-02 -9.32977442e-03  1.51190152e-02  1.84286200e-02
  4.65660132e-02 -1.12918334e-03 -3.23374406e-03 -3.32474969e-02
 -6.63638767e-03 -2.97642723e-02  8.76600947e-03 -2.65273228e-02
 -3.63520905e-02  4.36583571e-02 -1.44849457e-02 -5.67868352e-03
 -2.19630059e-02 -7.93606229e-03  2.40908787e-02 -5.41149974e-02
  3.78567092e-02  1.79769769e-02 -8.73155668e-02 -6.71403557e-02
 -2.54844576e-02  8.01751390e-03  2.90553160e-02  3.38142067e-02
  5.03686741e-02 -2.84675863e-02 -7.47447647e-03 -1.16471481e-02
 -4.53275107e-02  2.06439272e-02 -4.97536696e-02  2.54401611e-03
  9.89344995e-03  6.87910467e-02  3.80464382e-02 -6.99412543e-03
  3.36457938e-02  6.04171399e-03 -1.76734235e-02  4.74673472e-02
 -2.22634021e-02  1.18207987e-02 -1.33349588e-02  2.64874510e-02
 -7.47940689e-02 -4.94059287e-02  1.32840406e-02 -8.35703034e-03
 -2.90484857e-02 -9.53733921e-02  3.25976275e-02 -4.46834564e-02
 -1.61139615e-05  2.56690755e-02 -3.15617062e-02  1.65035157e-03
  2.48484942e-03  2.47572996e-02  1.85988974e-02 -2.07123980e-02
  2.13641729e-02 -4.85961419e-03  1.98725425e-02 -1.74334794e-02
 -1.42681701e-02 -6.54822635e-03  8.70552193e-03 -3.44673693e-02
  2.61394866e-02 -7.47171938e-02  3.07345614e-02  4.06016633e-02
  2.05161292e-02  2.27243081e-02 -7.09934682e-02 -1.07560307e-02
  1.28352242e-02  4.94245291e-02  2.50010304e-02  2.34411121e-03
 -3.03899255e-02  9.71276872e-03 -3.99260186e-02 -8.19256250e-03
  5.24082500e-03 -5.80042321e-03  1.29138250e-02  3.64372954e-02
  1.84379015e-02  1.09504633e-01 -7.54664168e-02 -5.75946819e-04
 -7.81460758e-03  2.43055411e-02 -1.82668623e-02  9.62125044e-03
  4.52996083e-02  3.86259221e-02  5.64774685e-03  3.55177410e-02
 -2.14120653e-02 -2.87825940e-03  9.02415663e-02  5.02717644e-02
  2.63788756e-02  3.23790386e-02  3.52212600e-02 -8.09799694e-03
  5.04750665e-03  5.25305979e-02 -5.67597745e-04  3.91277634e-02
 -7.43023530e-02  5.48784472e-02 -1.01574892e-02 -1.23679219e-02
 -6.88938648e-02  4.88690101e-02 -2.79265977e-02  2.30119210e-02
 -3.76406759e-02 -1.23958196e-02 -9.83299538e-02 -5.03300317e-02
 -9.00803655e-02 -5.59963249e-02  2.40145251e-03  4.04642522e-03
 -2.62344740e-02 -1.55882612e-02  2.37742048e-02 -1.62205473e-02
  6.05610646e-02 -1.22083100e-02  6.42400011e-02 -3.02497223e-02
 -7.44180102e-03 -2.04519480e-02 -6.27716854e-02 -1.65370218e-02
  2.68929824e-02  1.08726854e-02 -2.00395342e-02  1.90781392e-02
  2.74782535e-02  4.23075520e-02  1.44201308e-03  1.66745074e-02
 -5.54006454e-03 -3.20825800e-02 -2.21124738e-02  8.02911259e-03
  4.50525666e-03 -9.18196049e-03  2.03295965e-02 -1.31344870e-02
 -9.56758013e-05  1.83701944e-02  1.08842207e-02 -4.13238518e-02
 -4.11254279e-02 -8.47249175e-04 -3.74557525e-02 -4.76442790e-03
 -3.78991291e-02  2.45719478e-02 -4.24113171e-03 -1.01498645e-02
  2.65720021e-03  6.26161927e-03 -2.06241831e-02  2.53926795e-02
 -3.19010094e-02 -1.23299621e-02  7.07224384e-03 -3.47896367e-02
  1.96852535e-02  2.90550068e-02 -2.24490967e-02 -1.06149949e-02
  2.68603414e-02  1.91972759e-02  1.22600570e-02  1.76159106e-02
 -7.15634003e-02 -7.06061199e-02 -1.63047656e-03  4.74563055e-02
  2.53801774e-02 -9.58401784e-02 -3.95623669e-02  4.28484231e-02
  2.71473154e-02 -7.39569739e-02 -2.17275787e-03 -1.13295540e-02
 -3.35535407e-02 -6.53006509e-02  1.48327164e-02 -2.04871851e-03
  3.46216708e-02 -7.50260754e-03 -1.23850210e-02 -7.37207308e-02
 -1.14391875e-02  1.67953670e-02 -2.63443254e-02  4.25206721e-02
 -2.68593151e-02 -3.38958949e-02 -5.16309738e-02  7.45315896e-03
 -3.67644127e-03  5.69234369e-03 -3.75201963e-02  3.45830657e-02
  4.56158556e-02  2.83620618e-02 -1.67742893e-02  3.47332805e-02
  1.73342321e-02  2.30787620e-02  8.93044472e-03 -4.07521166e-02
 -3.73164155e-02  5.22781489e-03 -2.90656891e-02  3.89504582e-02
 -7.42283911e-02  4.62434534e-03  4.77925912e-02  5.02358563e-02
  8.89403075e-02  1.85875129e-02 -9.89603717e-03 -1.89546365e-02
 -5.47684217e-03  3.21179926e-02  3.38211991e-02 -6.87021576e-03
 -4.04775217e-02  4.01813276e-02  1.73190180e-02 -7.63008511e-03
  7.68541917e-03 -2.56420989e-02 -1.43795146e-03 -2.72738077e-02
  1.33685609e-02  7.25259259e-02  6.87979236e-02  2.34273747e-02
 -2.64008832e-03 -3.03659737e-02 -5.50620677e-03  9.07445326e-03
  1.15316041e-01  1.71734728e-02  2.26766225e-02  1.62058119e-02
 -5.21814264e-03  7.06220120e-02 -2.57890928e-03  3.54186781e-02
 -5.45485578e-02  1.33697526e-03  5.00811671e-04  2.39278879e-02
 -5.22201210e-02 -7.82191940e-03  2.29159687e-02  4.05667610e-02
 -1.26146805e-03  1.64511595e-02  4.17029597e-02  2.53890734e-02
 -1.59735847e-02 -3.42567973e-02  1.14287790e-02 -3.11614256e-02
 -1.29185831e-02 -1.02625377e-02  3.85080352e-02 -1.86190829e-02
 -4.36508060e-02 -2.82850955e-02  3.42805386e-02 -1.73031725e-02
 -3.95095013e-02  3.20220441e-02 -1.89608941e-03 -3.69188339e-02
 -3.81682254e-02  2.78190933e-02  9.87148732e-02  4.34212107e-03
  2.17124224e-02  2.74045998e-03  5.11249863e-02  3.65302265e-02
 -3.58898193e-02  3.06267627e-02 -3.09185777e-02 -3.04345209e-02
  1.53704882e-02  6.34806082e-02  9.57239140e-03 -3.30026709e-02
 -3.12499534e-02  6.94376081e-02  3.42237689e-02 -6.23401627e-03
 -6.81332797e-02  3.36838774e-02 -1.56917553e-02  3.05783423e-03
  3.68368179e-02 -4.25340533e-02  4.54607308e-02 -1.20724700e-02
  2.60064984e-03  2.87315641e-02  6.43747300e-02 -1.94247030e-02
 -9.23586860e-02  6.85082152e-02 -3.43692652e-03  5.09997532e-02
  5.68874627e-02  2.96547171e-02  1.61092281e-02  2.87249815e-02
  7.20174089e-02  1.54894209e-02  2.09040679e-02 -3.44610997e-02
 -5.98062435e-03 -2.56225285e-05  2.68230867e-02  7.99731631e-03
  1.27017787e-02  3.79491746e-02  1.33374725e-02 -3.41450311e-02
  2.94616725e-03  4.26235385e-02  3.65674458e-02 -2.29653474e-02
 -5.26149664e-03 -5.08549847e-02 -2.85066757e-02 -2.72126757e-02
 -5.02626970e-02 -1.50108803e-02  3.57370004e-02  3.57369543e-03
 -4.09664921e-02 -1.99350212e-02  1.42521942e-02  1.55185340e-02
 -1.05782561e-02  3.59105580e-02 -4.60301414e-02 -2.22897157e-03
  3.52464095e-02  6.86666667e-02  3.52720767e-02  2.75203716e-02
  3.51834446e-02 -2.18175501e-02  1.80050898e-02 -5.50820585e-03
 -4.07634042e-02  1.78123135e-02  2.40379069e-02  4.49484326e-02
 -1.33283734e-02 -4.53559831e-02 -1.01845441e-02 -1.33260116e-02
  3.02028339e-02 -5.27108870e-02  4.15453268e-03  1.34001216e-02
 -5.44805266e-02 -8.73673800e-03  2.41318177e-02 -2.68325470e-02
 -9.41313989e-03 -1.36059374e-02  4.71865060e-03 -1.45534016e-02
  1.83303487e-02  1.45085389e-02  1.22694485e-02 -2.68284548e-02
 -4.04077694e-02  3.82946096e-02  3.30693014e-02  2.72711515e-02
  1.23069873e-02  8.62240419e-02  9.51536093e-03 -2.29217112e-02
  1.78929213e-02  2.70623551e-03 -3.68579440e-02  1.14885916e-03
 -6.38707029e-03 -5.38155176e-02  4.47184443e-02 -3.03050335e-02
 -1.46941207e-02  4.68344241e-02 -2.85881925e-02 -8.72627795e-02
  1.00483987e-02 -7.29575530e-02  1.77606307e-02  2.09313584e-03
 -5.96972443e-02  6.00895919e-02  2.63714846e-02 -5.63561967e-33
 -4.51558083e-02  2.96273027e-02  1.83295249e-03  4.46881130e-02
 -1.60162356e-02  1.46536678e-02  2.62401253e-02 -3.78463231e-02
 -5.50292917e-02 -4.61130925e-02 -2.30421685e-02  7.75835291e-03
  2.02336926e-02  2.43667439e-02  3.83822583e-02  9.74450540e-03
  1.84226576e-02  2.19132975e-02  3.87919694e-03  1.58461314e-02
 -7.06447959e-02 -3.60504957e-03  3.83654498e-02  3.62069719e-02
  4.72647548e-02  2.80815512e-02 -1.12078497e-02 -2.66405717e-02
 -1.66792341e-03 -4.23671566e-02 -3.41589823e-02 -2.59208307e-02
  2.54374538e-02  5.94043024e-02  1.77504141e-02  5.24494201e-02
  1.57678518e-02 -5.42483889e-02 -4.19569574e-02 -5.93859181e-02
 -7.15198591e-02 -3.50739025e-02  3.85978795e-03  3.29839326e-02
 -2.36343369e-02 -5.65735884e-02 -4.87482101e-02 -6.79366887e-02
  6.58181217e-03  3.85330953e-02  7.38478871e-03  9.95329302e-03
 -1.50469719e-02  8.26913565e-02 -3.47973108e-02  5.30468263e-02
  5.23604313e-03  3.71906310e-02 -5.52917607e-02 -3.67601626e-02
 -5.72595038e-02 -1.17830476e-02  4.60656732e-02 -5.07654287e-02
 -5.27396612e-02 -4.76340130e-02 -3.74460667e-02  2.96380091e-02
  1.16496990e-02 -8.79882742e-03 -1.42904148e-02  3.05479150e-02
 -5.19392565e-02 -1.88666023e-02 -5.90791479e-02 -1.50665585e-02
 -1.98672265e-02  7.46345147e-02  1.97112150e-02  8.86940286e-02
 -3.11045293e-02 -3.47714685e-02 -3.17683406e-02 -8.27592146e-03
 -8.51322487e-02 -3.56931947e-02  2.01410614e-02  2.55138017e-02
  3.96584086e-02  4.00183909e-02  2.39772387e-02  6.62783831e-02
 -3.65206264e-02  3.89060304e-02  2.98585482e-02 -3.41075100e-02
  6.00110814e-02  3.48103466e-03  2.29736958e-02 -4.50145714e-02
  1.18693411e-02 -1.49597530e-03 -3.21021602e-02 -4.29695938e-03
  2.42074095e-02 -4.68505286e-02  2.72708554e-02 -2.24656723e-02
 -9.35898796e-02  1.05915414e-02  3.68954428e-02 -2.10672822e-02
 -1.14969828e-03  2.93113627e-02 -1.31503958e-03 -5.15790433e-02
  3.78122255e-02  2.95183063e-02  4.47519310e-02 -6.72468496e-03
 -3.54344361e-02 -4.90069501e-02 -1.15741929e-02 -1.52693978e-02
 -5.17786331e-02  2.11031809e-02  4.48972359e-02  2.02475917e-02
  2.22413875e-02  1.70116033e-02  3.69280800e-02 -2.25636642e-02
  2.40637320e-07  3.10297590e-03  6.08586930e-02 -2.65783761e-02
 -8.10129344e-02 -2.52954420e-02 -1.15398094e-02 -6.80088485e-03
 -1.75941829e-02  2.82931682e-02  7.04939887e-02  4.18208763e-02
 -8.41367692e-02 -3.70436534e-02 -1.60119385e-02 -5.21207489e-02
  4.77651414e-03  1.88156553e-02 -5.85783459e-02 -7.61162192e-02
 -2.69526020e-02 -7.65856588e-03  1.36210267e-02 -4.96482709e-03
  1.57591456e-03  5.96586578e-02 -1.75076649e-02  6.62290677e-03
 -6.77671954e-02 -5.79556590e-03 -3.25039141e-02 -3.44542377e-02
 -4.45289724e-02  2.75996048e-02 -3.11092865e-02 -3.69327702e-02
  6.32638438e-03 -6.35521114e-02  8.59010592e-02 -3.83332707e-02
  3.78395952e-02 -1.02552939e-02  3.28945890e-02 -2.47620838e-03
 -5.23269661e-02  2.60076467e-02  3.95409875e-02  6.66198088e-03
 -2.06209323e-03 -1.73411444e-02 -1.91105604e-02  7.55963624e-02
 -4.30091657e-03  6.63728965e-03 -9.02774185e-03 -1.42261409e-03
  5.17063914e-03 -1.04754586e-02  3.94683518e-03  4.38441001e-02
 -8.66130926e-03 -2.57064421e-02 -1.69606637e-02 -2.43858974e-02
  3.57999019e-02 -3.29115279e-02 -1.21183656e-02  4.51551042e-02
  2.15736068e-34 -2.87327226e-02  4.76988453e-06 -3.25508639e-02
 -2.46805772e-02 -4.63852026e-02 -4.56528878e-03 -1.07730767e-02
  1.36646628e-02  8.37904681e-03 -2.43015811e-02  2.36347653e-02]"
